,prompts,inputs,outputs,max_gen_length,category,name,description,id,signature,test_list,gen_code
66,"['Implement a function called LCP() to find the longest common prefix of two strings', 'Initialize a variable named lst1 with a list {l1}.', 'Apply the function LCP() recusively to lst1', 'Print the the longest common prefix of the strings in lst1']","[{'l1': ['apple', 'ape', 'april']}, {'l1': ['crazy', 'car']}, {'l1': ['small', 'smart', 'smile']}, {'l1': ['inbox', 'income', 'input', 'insight']}, {'l1': ['come', 'combine', 'continue', 'compute']}]","['ap', 'c', 'sm', 'in', 'co']",256.0,algorithm,Longest common prefix,Find the longest common prefix of two strings.,67,def longest_common_prefix(l1):,"[""assert longest_common_prefix(['apple', 'ape', 'april']) == 'ap'"", ""assert longest_common_prefix(['crazy', 'car']) == 'c'"", ""assert longest_common_prefix(['small', 'smart', 'smile']) == 'sm'"", ""assert longest_common_prefix(['inbox', 'income', 'input', 'insight']) == 'in'"", ""assert longest_common_prefix(['come', 'combine', 'continue', 'compute']) == 'co'""]","['def longest_common_prefix(l1):\n\t#Implement a function called LCP() to find the longest common prefix of two strings.\n\tif len(l1) == 0:\n\tif len(l1) == 1:\n\tif len(l1) == 2:\n\tif len(l1) == 3:\n\tif len(l1) == 4', 'def longest_common_prefix(l1):\n\t#Initialize a variable named lst1 with a list {l1}.\n\tlst1 = l1\n\tlst2 = []\n\tfor i in range(len(l1)):\n\t\tfor j in range(len(l2)):\n\t\t\tif l1[i] == l2[j]:\n\t\t\t\tlst2.append(l1[i])\n\t\t\telse:\n\t\t\t\tbreak\n\t\telse:', 'def longest_common_prefix(l1):\n\t#Apply the function LCP() recusively to lst1 and lst2\n\tif len(l1) == 0:\n\telif len(l1) == 1:\n\telse:', 'def longest_common_prefix(l1):\n\t#Print the the longest common prefix of the strings in lst1\n\tif len(l1) == 0:\n\t\treturn """"\n\telif len(l1) == 1:\n\t\treturn l1[0]\n\telse:\n\t\tl1.sort()\n\t\tl2 = l1[0]\n\t\tfor i in range(1, len(l1)):\n\t\t\tif l1[i]!= l2:\n\t\t\t\treturn l1[:i]\n\t\treturn l1']"
67,"['Assigns a list {lst1} to a variable named lst1', 'Create a frequency table of elements in lst1', 'Find the elements with frequency larger than 1 and assign them to a list lst2', 'Print out lst2']","[{'lst1': [2, 3, 1, 2, 3]}, {'lst1': ['a', 'c', 'b', 'a']}, {'lst1': [3, 3, 1, 1]}, {'lst1': ['d', 'c', 'd', 'c', 'e', 'a']}, {'lst1': [1, 2, 3]}]","[[2, 3], ['a'], [3, 1], ['d', 'c'], []]",256.0,array,Duplicate elments,Find duplicates in a list.,68,def duplicate_elments(lst1):,"['assert duplicate_elments([2, 3, 1, 2, 3]) == [2, 3]', ""assert duplicate_elments(['a', 'c', 'b', 'a']) == ['a']"", 'assert duplicate_elments([3, 3, 1, 1]) == [3, 1]', ""assert duplicate_elments(['d', 'c', 'd', 'c', 'e', 'a']) == ['d', 'c']"", 'assert duplicate_elments([1, 2, 3]) == []']","['def duplicate_elments(lst1):\n\t#Assigns a list {lst1} to a variable named lst1_copy\n\tlst1_copy = lst1[:]', 'def duplicate_elments(lst1):\n\t#Create a frequency table of elements in lst1\n\tfreq_table = {}\n\tfor i in lst1:\n\t\tif i in freq_table:\n\t\t\tfreq_table[i] += 1\n\t\telse:\n\t\t\tfreq_table[i] = 1', 'def duplicate_elments(lst1):\n\t#Find the elements with frequency larger than 1 and assign them to a list lst2\n\tlst2 = []\n\tfor i in lst1:\n\t\tif lst1.count(i) > 1:\n\t\t\tlst2.append(i)', 'def duplicate_elments(lst1):\n\t#Print out lst2\n\tlst2 = []\n\tfor i in lst1:\n\t\tlst2.append(i)\n\treturn lst2']"
68,"[""Initialize a variable named w1 with a string '{w}'"", 'Get the first non-repeating character in w1', 'Find its corresponding index and assign it to n1', 'Print out n1']","[{'w': 'popular'}, {'w': 'crunchy'}, {'w': 'barbados'}, {'w': 'alphabet'}, {'w': 'science'}]","[1, 1, 2, 1, 0]",256.0,algorithm,First unique character,Find the first non-repeating character in a string.,69,def first_unique_character(w):,"[""assert first_unique_character('popular') == 1"", ""assert first_unique_character('crunchy') == 1"", ""assert first_unique_character('barbados') == 2"", ""assert first_unique_character('alphabet') == 1"", ""assert first_unique_character('science') == 0""]","[""def first_unique_character(w):\n\t#Initialize a variable named w1 with a string '{w}'\n\tw1 = '{w}'\n\tfor i in range(len(w)):\n\t\tif w[i] not in w1:\n\t\t\tw1 = w[i]"", 'def first_unique_character(w):\n\t#Get the first non-repeating character in w1\n\tfor i in range(len(w)):\n\t\tif w[i] not in w[:i]:', 'def first_unique_character(w):\n\t#Find its corresponding index and assign it to n1\n\tn1 = w.find(w[0])\n\tfor i in range(1,len(w)):\n\t\tif w[i] == w[n1]:\n\t\t\tn1 = i', 'def first_unique_character(w):\n\t#Print out n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16, n17, n18, n19, n20, n21, n22, n23, n24, n25, n26, n27, n28, n29, n30, n31, n32, n33, n34, n35']"
69,"[""Assign a sentence '{s1}' to a variable named sentence1."", ""Assign a sentence '{s2}' to a variable named sentence2."", 'Split sentence1 into words and assign them to words1.', 'Split sentence2 into words and assign them to words2.', 'Find the words that appear once in both words1 and words2 and assign them to uncommon_words.', 'Print uncommon_words.']","[{'s1': 'Geeks for Geeks', 's2': 'Learning from Geeks for Geeks'}, {'s1': 'apple banana mango', 's2': 'banana fruits mango'}, {'s1': 'Seaborg spent most of his career as an educator and research scientist at the University of California, Berkeley.', 's2': 'Seaborg spent most of his career as an educator and research scientist at the University of California, Los Angeles.'}, {'s1': 'Seaborg was the principal or co-discoverer of ten elements.', 's2': 'Seaborg was the principal or co-discoverer of ten elements.'}, {'s1': 'Heavy rainfall began in earnest around 8 April.', 's2': 'rainfall began in earnest around 8 April.'}]","[['Learning', 'from'], ['apple', 'fruits'], ['Berkeley', 'Los', 'Angeles'], [], ['Heavy']]",256.0,algorithm,Uncommon words,Find uncommon words in two sentences.,70,"def uncommon_words(s1,s2):","[""assert uncommon_words('Geeks for Geeks','Learning from Geeks for Geeks') == ['Learning', 'from']"", ""assert uncommon_words('apple banana mango','banana fruits mango') == ['apple', 'fruits']"", ""assert uncommon_words('Seaborg spent most of his career as an educator and research scientist at the University of California, Berkeley.','Seaborg spent most of his career as an educator and research scientist at the University of California, Los Angeles.') == ['Berkeley', 'Los', 'Angeles']"", ""assert uncommon_words('Seaborg was the principal or co-discoverer of ten elements.','Seaborg was the principal or co-discoverer of ten elements.') == []"", ""assert uncommon_words('Heavy rainfall began in earnest around 8 April.','rainfall began in earnest around 8 April.') == ['Heavy']""]","[""def uncommon_words(s1,s2):\n\t#Assign a sentence '{s1}' to a variable named sentence1.\n\tsentence1 = s1\n\tsentence2 = s2\n\tsentence1 = sentence1.lower()\n\tsentence2 = sentence2.lower()\n\tsentence1 = sentence1.split()\n\tsentence2 = sentence2.split()\n\tsentence1 = set(sentence1)\n\tsentence2 = set(sentence2)\n\tsentence1 = sentence1.difference(sentence2)\n\tsentence2 = sentence2.difference(sentence1)\n\tsentence1 = list(sentence1)\n\tsentence2 = list(sentence2)\n\tsentence1.sort()"", ""def uncommon_words(s1,s2):\n\t#Assign a sentence '{s2}' to a variable named sentence2.\n\tsentence2 = s2\n\tsentence1 = s1\n\tsentence1 = sentence1.lower()\n\tsentence2 = sentence2.lower()\n\tsentence1 = sentence1.split()\n\tsentence2 = sentence2.split()\n\tsentence1 = list(set(sentence1))\n\tsentence2 = list(set(sentence2))\n\tsentence1 =''.join(sentence1)\n\tsentence2 =''.join(sentence2)\n\tsentence1 = sentence1.split()\n\tsentence2 = sentence2.split()\n\tsentence1 = list"", 'def uncommon_words(s1,s2):\n\t#Split sentence1 into words and assign them to words1.\n\twords1 = s1.split()\n\twords2 = s2.split()\n\twords1 = [w for w in words1 if w not in words2]', 'def uncommon_words(s1,s2):\n\t#Split sentence2 into words and assign them to words2.\n\twords2 = s2.split()\n\twords1 = s1.split()\n\twords1 = [w for w in words1 if w not in words2]', 'def uncommon_words(s1,s2):\n\t#Find the words that appear once in both words1 and words2 and assign them to uncommon_words.\n\tuncommon_words = []\n\tfor word in s1:\n\t\tif word in s2:\n\t\t\tuncommon_words.append(word)', 'def uncommon_words(s1,s2):\n\t#Print uncommon_words.\n\ts1 = s1.lower()\n\ts2 = s2.lower()\n\ts1 = s1.split()\n\ts2 = s2.split()\n\ts1 = set(s1)\n\ts2 = set(s2)\n\treturn s1.difference(s2)']"
70,"[""Assign a sentence '{s1}' to a variable named sentence1."", 'Split sentence1 into words and assign them to words1.', 'Remove punctuation in words1.', 'Compute the average word length in words1 and assign it avg.', 'Print avg.']","[{'s1': 'Hi all, my name is Tom...I am originally from Australia.'}, {'s1': 'I need to work very hard to learn more about algorithms in Python!'}, {'s1': 'It received critical acclaim and continues to be praised by commentators.'}, {'s1': 'The Minute Man was intended to be placed on a local boulder by the town of Concord.'}, {'s1': 'During the height of the Cold War, teams from the Soviet Union and the United States independently created rutherfordium and dubnium.'}]","[4.5, 4.076923076923077, 5.636363636363637, 3.8823529411764706, 5.285714285714286]",256.0,algorithm,Average words length,Compute the average word length of a sentence.,71,def average_words_length(s1):,"[""assert average_words_length('Hi all, my name is Tom...I am originally from Australia.') == 4.5"", ""assert average_words_length('I need to work very hard to learn more about algorithms in Python!') == 4.076923076923077"", ""assert average_words_length('It received critical acclaim and continues to be praised by commentators.') == 5.636363636363637"", ""assert average_words_length('The Minute Man was intended to be placed on a local boulder by the town of Concord.') == 3.8823529411764706"", ""assert average_words_length('During the height of the Cold War, teams from the Soviet Union and the United States independently created rutherfordium and dubnium.') == 5.285714285714286""]","[""def average_words_length(s1):\n\t#Assign a sentence '{s1}' to a variable named sentence1.\n\tsentence1 = s1\n\twords = sentence1.split()\n\tlength = len(words)\n\taverage = length/2"", 'def average_words_length(s1):\n\t#Split sentence1 into words and assign them to words1.\n\twords1 = s1.split()\n\tlength = 0\n\tfor word in words1:\n\t\tlength += len(word)', ""def average_words_length(s1):\n\t#Remove punctuation in words1.\n\ts1 = re.sub(r'[^\\w\\s]', '', s1)\n\ts1 = re.sub(r'\\s+','', s1)\n\ts1 = re.sub(r'\\s+','', s1)\n\ts1 = re.sub(r'\\s+','', s1)\n\ts1 = re.sub(r'\\s+','', s1)\n\ts1 = re.sub(r'\\s+','', s1)\n\ts1 = re.sub(r'\\s+','', s1)"", 'def average_words_length(s1):\n\t#Compute the average word length in words1 and assign it avg.\n\tavg_word_length = 0\n\tfor word in s1:\n\t\tavg_word_length += len(word)\n\tavg_word_length = avg_word_length / len(s1)', 'def average_words_length(s1):\n\t#Print avg. word length\n\ts1 = s1.lower()\n\ts1 = s1.split()\n\ts1 = [word for word in s1 if word.isalpha()]\n\ts1 = [word for word in s1 if len(word) > 1]\n\ts1 = [word for word in s1 if len(word) < 10]\n\ts1 = [word for word in s1 if len(word) > 1]\n\ts1 = [word for word in s1 if len(word) < 10]']"
71,"['Assigns strings {w1} and {w2} to variables w1 and w2 respectively', 'Lower-case w1 and w2', 'Count the frequency of letters in w1 and w2 and assign them to f1 and f2', 'Print if f1 is equal to f2']","[{'w1': 'find', 'w2': 'ding'}, {'w1': 'rat', 'w2': 'car'}, {'w1': 'open', 'w2': 'book'}, {'w1': 'fried', 'w2': 'fired'}, {'w1': 'listen', 'w2': 'silent'}]","[False, False, False, True, True]",256.0,string,Compare char freq,Compare the character frequencies in two strings.,72,"def compare_char_freq(w1,w2):","[""assert compare_char_freq('find','ding') == False"", ""assert compare_char_freq('rat','car') == False"", ""assert compare_char_freq(<built-in function open>,'book') == False"", ""assert compare_char_freq('fried','fired') == True"", ""assert compare_char_freq('listen','silent') == True""]","['def compare_char_freq(w1,w2):\n\t#Assigns strings {w1} and {w2} to variables w1 and w2 respectively\n\tw1 = w1.lower()\n\tw2 = w2.lower()\n\tw1_count = 0\n\tw2_count = 0\n\tfor i in w1:\n\t\tif i in w2:\n\t\t\tw1_count += 1\n\tfor i in w2:\n\t\tif i in w1:\n\t\t\tw2_count += 1', 'def compare_char_freq(w1,w2):\n\t#Lower-case w1 and w2\n\tw1 = w1.lower()\n\tw2 = w2.lower()\n\tif w1 == w2:\n\telse:', 'def compare_char_freq(w1,w2):\n\t#Count the frequency of letters in w1 and w2 and assign them to f1 and f2\n\tf1 = 0\n\tf2 = 0\n\tfor i in range(len(w1)):\n\t\tif w1[i] == w2[i]:\n\t\t\tf1 += 1\n\t\telse:\n\t\t\tf2 += 1', 'def compare_char_freq(w1,w2):\n\t#Print if f1 is equal to f2\n\tif w1 == w2:\n\telse:']"
72,"['Assign a string {w} to a variable named w1', 'Concatenate the elements in w1 from end to beginning and assign it to w2', 'Print w2']","[{'w': 'abc'}, {'w': 'ape'}, {'w': 'geeksforgeeks'}, {'w': 'apple'}, {'w': 'april'}]","['cba', 'epa', 'skeegrofskeeg', 'elppa', 'lirpa']",256.0,string,Reverse string,Reverse a string.,73,def reverse_string(w):,"[""assert reverse_string('abc') == 'cba'"", ""assert reverse_string('ape') == 'epa'"", ""assert reverse_string('geeksforgeeks') == 'skeegrofskeeg'"", ""assert reverse_string('apple') == 'elppa'"", ""assert reverse_string('april') == 'lirpa'""]","['def reverse_string(w):\n\t#Assign a string {w} to a variable named w1\n\tw1 = w\n\tw1 = w1[::-1]', 'def reverse_string(w):\n\t#Concatenate the elements in w1 from end to beginning and assign it to w2\n\tw2 = """"\n\tfor i in range(len(w)-1,-1,-1):\n\t\tw2 = w2 + w[i]', 'def reverse_string(w):\n\t#Print w2\n\tw2 = """"\n\tfor i in range(len(w)):\n\t\tw2 += w[len(w)-1-i]\n\treturn w2']"
73,"['Assign a natural number {n} to named num', 'Create a list from 1 to num and assign it to a variable lst1', 'Compute the sum of squared of the numbers in lst1 and assign n1', 'Compute the sum of the numbers in lst1 and assign its square to n2', 'Print out the difference between n1 and n2']","[{'n': 12}, {'n': 2}, {'n': 10}, {'n': 5}, {'n': 100}]","[-5434, -4, -2640, -170, -25164150]",256.0,math,Square Sum diff,Calculate the difference between the squared sum and the sum of squares.,74,def square_sum_diff(n):,"['assert square_sum_diff(12) == -5434', 'assert square_sum_diff(2) == -4', 'assert square_sum_diff(10) == -2640', 'assert square_sum_diff(5) == -170', 'assert square_sum_diff(100) == -25164150']","['def square_sum_diff(n):\n\t#Assign a natural number {n} to named num\n\tnum = n\n\tsum = 0\n\tfor i in range(1,num+1):\n\t\tsum += i', 'def square_sum_diff(n):\n\t#Create a list from 1 to num and assign it to a variable lst1\n\tlst1 = [1]\n\tfor i in range(1,n+1):\n\t\tlst1.append(lst1[i-1] + lst1[i])', 'def square_sum_diff(n):\n\t#Compute the sum of squared of the numbers in lst1 and assign n1 to the variable n1\n\tn1 = 0\n\tfor i in lst1:\n\t\tn1 += i**2', 'def square_sum_diff(n):\n\t#Compute the sum of the numbers in lst1 and assign its square to n2\n\tn2 = 0\n\tfor i in lst1:\n\t\tn2 += i**2', 'def square_sum_diff(n):\n\t#Print out the difference between n1 and n2']"
74,"['Assigns a list {lst1} to a variable named vec1', 'Assigns a list {lst2} to a variable named vec2', 'Normalize vec1', 'Normalize vec2', 'Compute the dot product of vec1 and vec2', 'Print out the dot product']","[{'lst1': [0.3, 1.0, 2.0], 'lst2': [1.0, 2.0, 3.0]}, {'lst1': [10.0, 20.0, 30.0], 'lst2': [0.1, 0.2, 0.3]}, {'lst1': [1.1, 2.1, 3.1], 'lst2': [10.1, 20.2, 30.3]}, {'lst1': [1.0, 2.0], 'lst2': [0.1, 0.2]}, {'lst1': [5.3, 1.1, 2.6, 1.2, 10.2], 'lst2': [1.3, 2.5, 3.7, 4.8, 5.9]}]","[0.9832301408945487, 0.9999999999999999, 0.9998592903536574, 0.9999999999999999, 0.8032876127853769]",256.0,math,Cosine sim,Compute the cosine similarity between two vectors.,75,"def cosine_sim(lst1,lst2):","['assert cosine_sim([0.3, 1.0, 2.0],[1.0, 2.0, 3.0]) == 0.9832301408945487', 'assert cosine_sim([10.0, 20.0, 30.0],[0.1, 0.2, 0.3]) == 0.9999999999999999', 'assert cosine_sim([1.1, 2.1, 3.1],[10.1, 20.2, 30.3]) == 0.9998592903536574', 'assert cosine_sim([1.0, 2.0],[0.1, 0.2]) == 0.9999999999999999', 'assert cosine_sim([5.3, 1.1, 2.6, 1.2, 10.2],[1.3, 2.5, 3.7, 4.8, 5.9]) == 0.8032876127853769']","['def cosine_sim(lst1,lst2):\n\t#Assigns a list {lst1} to a variable named vec1\n\tvec1 = np.array(lst1)\n\tvec2 = np.array(lst2)', 'def cosine_sim(lst1,lst2):\n\t#Assigns a list {lst2} to a variable named vec2\n\tvec2 = np.array(lst2)\n\tvec1 = np.array(lst1)', 'def cosine_sim(lst1,lst2):\n\t#Normalize vec1\n\tvec1 = np.array(lst1)\n\tvec1 = vec1/np.linalg.norm(vec1)\n\tvec2 = np.array(lst2)\n\tvec2 = vec2/np.linalg.norm(vec2)', 'def cosine_sim(lst1,lst2):\n\t#Normalize vec2\n\tvec2 = [x/np.linalg.norm(x) for x in lst2]', 'def cosine_sim(lst1,lst2):\n\t#Compute the dot product of vec1 and vec2\n\tdot_product = np.dot(lst1,lst2)\n\tnorm1 = np.linalg.norm(lst1)\n\tnorm2 = np.linalg.norm(lst2)', 'def cosine_sim(lst1,lst2):\n\t#Print out the dot product of the two vectors\n\tdot_product = 0\n\tfor i in range(len(lst1)):\n\t\tdot_product += lst1[i]*lst2[i]\n\treturn dot_product/(math.sqrt(sum([x**2 for x in lst1]))*math.sqrt(sum([x**2 for x in lst2])))']"
75,"['Assigns a list {lst1} to a variable named vec1', 'Assigns a list {lst2} to a variable named vec2', 'Assigns a list {lst3} to a variable named vec3', 'Convert vec1, vec2, and vec3 to numpy array', 'Implement a function called dist() to compute the distance between two vectors', 'Compute the distance between vec1 and vec2 and assign it to d1', 'Compute the distance between vec1 and vec3 and assign it to d2', 'Print out whether d1 is larger than d2']","[{'lst1': [0.0, 0.0, 0.0], 'lst2': [1.0, 2.0, 3.0], 'lst3': [0.1, 0.2, 0.3]}, {'lst1': [0.0, 0.0, 0.0], 'lst2': [10.0, 20.0, 30.0], 'lst3': [0.1, 0.2, 0.3]}, {'lst1': [0.0, 0.0, 0.0], 'lst2': [1.1, 2.1, 3.1], 'lst3': [10.1, 20.2, 30.3]}, {'lst1': [0.0, 0.0, 0.0, 0.0], 'lst2': [-1.0, -2.0, -3.0, -10.0], 'lst3': [0.1, 0.2, 0.3, 0.2]}, {'lst1': [0.0, 0.0], 'lst2': [1.0, 2.0], 'lst3': [0.1, 0.2]}]","[True, True, False, True, True]",256.0,math,Vector distance,Compare vector distances to the origin.,76,"def vector_distance(lst1,lst2,lst3):","['assert vector_distance([0.0, 0.0, 0.0],[1.0, 2.0, 3.0],[0.1, 0.2, 0.3]) == True', 'assert vector_distance([0.0, 0.0, 0.0],[10.0, 20.0, 30.0],[0.1, 0.2, 0.3]) == True', 'assert vector_distance([0.0, 0.0, 0.0],[1.1, 2.1, 3.1],[10.1, 20.2, 30.3]) == False', 'assert vector_distance([0.0, 0.0, 0.0, 0.0],[-1.0, -2.0, -3.0, -10.0],[0.1, 0.2, 0.3, 0.2]) == True', 'assert vector_distance([0.0, 0.0],[1.0, 2.0],[0.1, 0.2]) == True']","['def vector_distance(lst1,lst2,lst3):\n\t#Assigns a list {lst1} to a variable named vec1\n\tvec1 = lst1\n\tvec2 = lst2\n\tvec3 = lst3\n\tdist = 0\n\tfor i in range(len(vec1)):\n\t\tdist += (vec1[i]-vec2[i])**2', 'def vector_distance(lst1,lst2,lst3):\n\t#Assigns a list {lst2} to a variable named vec2\n\tvec2 = lst2\n\tvec3 = lst3\n\tdist = 0\n\tfor i in range(len(vec2)):\n\t\tdist += (vec2[i]-vec3[i])**2', 'def vector_distance(lst1,lst2,lst3):\n\t#Assigns a list {lst3} to a variable named vec3\n\tvec3 = lst3\n\tfor i in range(len(lst1)):\n\t\tvec3[i] = lst1[i] - lst2[i]', 'def vector_distance(lst1,lst2,lst3):\n\t#Convert vec1, vec2, and vec3 to numpy array\n\tvec1 = np.array(lst1)\n\tvec2 = np.array(lst2)\n\tvec3 = np.array(lst3)', 'def vector_distance(lst1,lst2,lst3):\n\t#Implement a function called dist() to compute the distance between two vectors.', 'def vector_distance(lst1,lst2,lst3):\n\t#Compute the distance between vec1 and vec2 and assign it to d1\n\td1 = np.linalg.norm(np.subtract(lst1,lst2))\n\td2 = np.linalg.norm(np.subtract(lst2,lst3))\n\td3 = np.linalg.norm(np.subtract(lst3,lst1))', 'def vector_distance(lst1,lst2,lst3):\n\t#Compute the distance between vec1 and vec3 and assign it to d2\n\td2 = np.linalg.norm(np.subtract(lst1,lst3))', 'def vector_distance(lst1,lst2,lst3):\n\t#Print out whether d1 is larger than d2\n\tif lst1[0] > lst2[0]:\n\t\tif lst1[0] > lst3[0]:\n\t\t\treturn 1\n\t\telse:\n\t\t\treturn 0\n\telse:\n\t\tif lst2[0] > lst3[0]:\n\t\t\treturn 1\n\t\telse:\n\t\t\treturn 0']"
76,"['Initialize a variable named lst1 with a list {l1}.', 'Initialize a variable named lst2 with a list {l2}.', 'Create a function called std() to compute the standard deviation given a list of numbers.', 'Call the function std() to calculate standard deviations for lst1 and lst2.', 'Print out the smaller standard deviation.']","[{'l1': [1, 1, 1, 1, 1], 'l2': [1, 2, 3, 4, 5]}, {'l1': [-1, -1, 1, 1], 'l2': [100, 1, -100]}, {'l1': [-100, -10, 5, 5, -10], 'l2': [100, 50, 20, -100]}, {'l1': [20, 1, 50, 6], 'l2': [-100]}, {'l1': [5, 6, 9, 100], 'l2': [-100, -100, -100, -100, -100]}]","[0.0, 1.0, 39.57, 0.0, 0.0]",256.0,data science,Compare standard deviations,Find the smaller standard deviation given two lists.,77,"def compare_standard_deviations(l1,l2):","['assert compare_standard_deviations([1, 1, 1, 1, 1],[1, 2, 3, 4, 5]) == 0.0', 'assert compare_standard_deviations([-1, -1, 1, 1],[100, 1, -100]) == 1.0', 'assert compare_standard_deviations([-100, -10, 5, 5, -10],[100, 50, 20, -100]) == 39.57', 'assert compare_standard_deviations([20, 1, 50, 6],[-100]) == 0.0', 'assert compare_standard_deviations([5, 6, 9, 100],[-100, -100, -100, -100, -100]) == 0.0']","['def compare_standard_deviations(l1,l2):\n\t#Initialize a variable named lst1 with a list {l1}.\n\tlst1 = [l1]\n\tlst2 = [l2]\n\tlst3 = []\n\tlst4 = []\n\tlst5 = []\n\tlst6 = []\n\tlst7 = []\n\tlst8 = []\n\tlst9 = []\n\tlst10 = []\n\tlst11 = []\n\tlst12 = []\n\tlst13 = []\n\tlst14 = []\n\tlst15 = []\n\tlst16 = []\n\tlst17 = []\n\tlst18 = []\n\tlst19', 'def compare_standard_deviations(l1,l2):\n\t#Initialize a variable named lst2 with a list {l2}.\n\tlst2 = [l2]\n\tlst1 = [l1]\n\tlst3 = []\n\tlst4 = []\n\tlst5 = []\n\tlst6 = []\n\tlst7 = []\n\tlst8 = []\n\tlst9 = []\n\tlst10 = []\n\tlst11 = []\n\tlst12 = []\n\tlst13 = []\n\tlst14 = []\n\tlst15 = []\n\tlst16 = []\n\tlst17 = []\n\tlst18 = []\n\tlst19', 'def compare_standard_deviations(l1,l2):\n\t#Create a function called std() to compute the standard deviation given a list of numbers.', 'def compare_standard_deviations(l1,l2):\n\t#Call the function std() to calculate standard deviations for lst1 and lst2.', 'def compare_standard_deviations(l1,l2):\n\t#Print out the smaller standard deviation.\n\tif l1 < l2:\n\telse:']"
